event_date,run_date,ticker,session,run,hunter,key,claim,kind,evidence,finding,why_not_priced,expected_impact_pct,impact_low_pct,impact_high_pct,band_width_pct,sign,abs_impact_pct,share_of_impact,sole_finding,independence,source,source_domain,cluster,source_date,source_age_days,priced_in_pct,priced_in_basis,name_impact_sum,name_conviction,name_findings,above_floor,move_pct,sign_agreed,resolved
2026-09-03,2026-09-03,CPB,bmo,backtest/runs/edge-corpus/2026-09-03,CPB,CPB#1,,,,"The capture contains repeated, independent references to a dividend cut as the expected corporate action at this print - a 6.5-7% stated yield, explicit comparison to peers FLO and CAG who have already cut ('waiting for the dividend cut is like waiting for Santa here, they should follow $FLO and $CAG, just do it') - and this is the fiscal-year-end release where FY27 guidance and capital allocation are set.","This is a retail-forum expectation, not a company statement or a sell-side call, and it is signed against my other finding, which is why I size it as a tail rather than a base case. The holder base visible in the corpus is overwhelmingly yield-oriented (IRAs, TFSAs, DRIPs, LEAPs on the recovery), which is exactly the population that liquidates into a cut. The S-3ASR filed three weeks before the print is consistent with a capital-structure action being prepared, though an automatic shelf at a WKSI is often just a routine three-year renewal.",-2.5,-9.0,1.0,10.0,-1,2.5,0.5263,0,"none - both findings come out of the single 90-message Stocktwits body captured on 2026-08-30, so this is one source cluster with two opposing residuals and the scorer should collapse them.",https://arqaris.com,arqaris.com,arqaris.com,2026-07-29,36,80.0,adversary,-0.25,0.25,2,0,-6.94,1,1
2026-09-03,2026-09-03,AMBA,amc,backtest/runs/edge-corpus/2026-09-03,AMBA,AMBA#0,,,,"The stock has fully round-tripped the 31 July NXP takeover pop (67.01 on 29 Jun -> 86.00 on 31 Jul -> 63.38 at the print), so it enters the print at a level BELOW its pre-rumour price and roughly 18% below the reported ~$3.3bn deal value, while no denial or withdrawal from Ambarella or NXP appears anywhere in the capture - the approach is unresolved, undenied, and now valued at zero by the tape.","The rumour itself is wire copy (FT/Reuters, 31 July) and is priced - twice, up then down. What is not priced is the asymmetry it creates at this specific price: an undenied approach at ~$77/share sitting under a $63 stock means a bad print cannot re-rate the equity down toward its standalone trough as freely as the 16.8% median reaction implies, because the strategic bid is a live alternative bid for the asset. If the market were treating the approach as dead AND the fundamentals as fine, the stock would not be 26% off its 7 August high on falling volume; if it were treating the approach as live, it would not be trading below the pre-rumour price.",2.0,-2.0,8.0,10.0,1,2.0,1.0,1,"filings.json shows the insider-selling cadence stopped abruptly: 144s and Form 4s were filed roughly monthly through 2026-07-09/07-10 and then nothing at all for the eight weeks into the print, longer than a routine quarterly blackout, which is weakly consistent with a live M&A process rather than a dead one - https://www.sec.gov/Archives/edgar/data/1280263/000128026326000055/xslF345X06/edgardoc.xml",https://stocktwits.com/news/equity/markets/amba-stock-rockets-18-on-nxp-buyout-talks-for-self-driving-chip-maker/cZN4SE2RJPU,stocktwits.com,AGGREGATOR,2026-07-31,34,85.0,adversary,2.0,2.0,1,0,-0.77,0,1
2026-09-03,2026-09-03,SWBI,amc,backtest/runs/edge-corpus/2026-09-03,SWBI,SWBI#0,,,,"A National Firearms Act change surfaced around 2026-08-13 that participants read as freeing short-barrelled rifles and shotguns ('they better be cranking up the production lines for short barrel rifles and shotguns. Won't be long before the next sales boom'), alongside talk of national concealed-carry legislation on 2026-08-14 - and the stock then fell 15.7% over twenty sessions, with the corpus itself observing on 2026-08-18 that 'the market isn't buying the gun hype'.","The price is the evidence: a demand-side regulatory change that expands the addressable market for a category the company manufactures should not coincide with a 15.7% de-rating, and the corpus records the disconnect in as many words. There is no news search for this ticker (n_queries=0 in every sweep), no sell-side preview and no NICS or ATF data anywhere in the capture, so nobody in the observed corpus has sized the order response - and this print covers the quarter ended 31 July plus management's first commentary on the change.",3.5,-6.0,16.0,22.0,1,3.5,0.6364,0,A named professional book was accumulating across the same window from a different source: TheStreet Pro's '10K Portfolio' added to SWBI as a small-cap loser on 2026-08-10 and again on 2026-08-26 - https://pro.thestreet.com/trade-ideas/on-a-high-note-im-buying-more-alto-taking-aim-at-another-stock,https://pro.thestreet.com/trade-ideas/adding-to-some-small-cap-losers,pro.thestreet.com,pro.thestreet.com,2026-08-13,21,78.0,adversary,1.5,1.5,3,0,5.05,1,1
2026-09-03,2026-09-03,SWBI,amc,backtest/runs/edge-corpus/2026-09-03,SWBI,SWBI#1,,,,"The option market is pricing an unusually large move for this specific print: Briefing.com's 2026-08-31 pre-earnings feature named only two stocks whose implied volatility was 'signaling elevated expectations for near-term stock movement around this week's earnings... standing out against their historical volatility', and SWBI was one of them - against a 20-day realised volatility of just 21.2%.","Signed zero deliberately: this is the market telling me it is NOT complacent, which caps the value of my directional finding and is why I size at +5 rather than nearer the 18.66% median. It also tells me the elevated implied volatility is not something I can harvest - it is already there.",0.0,-8.0,8.0,16.0,0,0.0,0.0,0,"A separate corpus item on 2026-08-25 notes 'options call open interest draws focus for Smith Wesson', pointing at the same unusual option activity from a different source - https://www.macroaxis.com/stock-options/SWBI/Smith-Wesson-Brands",https://briefing.com/todays-free-feature?utm_campaign=freefeature&utm_medium=social&utm_source=st&utm_content=link,briefing.com,briefing.com,2026-08-31,3,90.0,adversary,1.5,1.5,3,0,5.05,1,1
2026-09-03,2026-09-03,SWBI,amc,backtest/runs/edge-corpus/2026-09-03,SWBI,SWBI#2,,,,"The valuation counter-argument is explicit in the corpus and I am signing it against my thesis: the ten-year average P/E for Smith & Wesson is 15.75 and the current multiple is described as 125% above the ten-year median, with the technical structure below its 200-day moving average and the stated bull trigger at $15.23 versus a $12.27 pre-print price.","Partly priced - the multiple is public and the 15.7% slide is the market acting on it. Included because it is the strongest evidence against my main finding and because it comes from the same document, so the two should be collapsed to one cluster with a net residual rather than counted twice.",-2.0,-9.0,2.0,11.0,-1,2.0,0.3636,0,none - same document as finding 1.,https://www.macroaxis.com/stock-options/SWBI/Smith-Wesson-Brands?utm_source=dlvr.it&utm_medium=stocktwits,macroaxis.com,macroaxis.com,2026-08-13,21,88.0,adversary,1.5,1.5,3,0,5.05,1,1
2026-09-03,2026-09-03,MOMO,bmo,backtest/runs/edge-corpus/2026-09-03,MOMO,MOMO#0,,,,"Hello Group's ADS count has fallen from 206.1m to 147.7m over five years - a 28% reduction - while net cash per ADS has risen from $2.75 in 2021 to $8.16, against a pre-print share price of $5.485, i.e. the equity trades at about 67% of its net cash with the operating business valued at less than nothing.","The author's own framing is 'I don't know if the market realized' - and the tape agrees with him: the stock is 1.57% above its 52-week low and 35.6% below its high three months after that post. A buyback that has retired 28% of the shares mechanically raises per-share cash and per-share earnings every quarter, and the quarterly release is where the run-rate and any new authorisation or dividend are disclosed. There is no news-search coverage of this ticker (n_queries=0 in every sweep), so no preview carries the net-cash arithmetic.",2.0,-4.0,8.0,12.0,1,2.0,1.0,0,"A separate corpus participant on 2026-07-16 frames the position around the same capital return from a different angle - 'back into Momo this week $6-$6.18... will hold until $10 or the Spring dividend, whichever comes first' - confirming a recurring dividend is part of this issuer's pattern: docs/7d6c6390a190e13da2e63cfdd83fc28c1f302e2e.txt",https://www.marketbeat.com/earnings/reports/2026-6-2-momo-inc-stock/,marketbeat.com,AGGREGATOR,2026-06-02,93,82.0,adversary,2.0,2.0,2,0,-7.02,0,1
2026-09-03,2026-09-03,MOMO,bmo,backtest/runs/edge-corpus/2026-09-03,MOMO,MOMO#1,,,,"Briefing.com singled MOMO out on 2026-08-31 as one of only two names (with SWBI) whose option-implied volatility was 'signaling elevated expectations for near-term stock movement around this week's earnings... standing out against their historical volatility' - against a 20-day realised volatility of just 18.1%, the lowest of any name in this sample.","This one is priced, and that is the point of including it with zero signed impact: it is direct evidence that the option market is NOT complacent about this print, which caps how much any directional finding here can be worth and is why my number is small. It also tells me the realised-vol-based magnitude intuition (18.1% annualised implies roughly 1.1% a day) understates the event.",0.0,-6.0,6.0,12.0,0,0.0,0.0,0,"none - a single snippet, and I have the headline and URL only, not the report.",https://briefing.com/todays-free-feature?utm_campaign=freefeature&utm_medium=social&utm_source=st&utm_content=link,briefing.com,briefing.com,2026-08-31,3,90.0,adversary,2.0,2.0,2,0,-7.02,0,1
2026-09-03,2026-09-03,VBNK,bmo,backtest/runs/edge-corpus/2026-09-03,VBNK,VBNK#0,,,,"VersaBank filed Form 425 business-combination communications on 2026-07-28, 2026-08-05 and 2026-08-25, each paired with a 6-K the same day or the day before, and distributed a notice of meeting and proxy materials to shareholders on 2026-08-24 - i.e. a securities-registered transaction requiring a shareholder vote is live across the entire run-in to this print.","No news search was run for this ticker (n_queries=0 in every admissible sweep) and the entire admissible social stream is three messages, one of which is a bare link - a shareholder writes on 2026-08-21 'I am pretty excited for earnings but I think I am the only one'. A Form 425 is the least-read filing type there is, and three of them in a month at a 93,825-share-a-day bank is an unaggregated fact. Its consequence is directional only weakly - deal progress is mildly positive - but it is strongly informative about magnitude: the quarter cannot move a stock whose price is set by exchange terms, which is why I am near the bottom of the distribution rather than at the median.",0.5,-3.0,5.0,8.0,1,0.5,1.0,1,"The company also filed 6-Ks on 2026-08-24, 08-25 (twice), 08-26 and 09-01 - an unusually dense filing cadence for a bank - which corroborates that something transactional rather than routine is in progress: https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001690639&type=6-K",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001690639&type=425,sec.gov,sec.gov,2026-08-25,9,72.0,adversary,0.5,0.5,1,0,6.79,1,1
2026-09-03,2026-09-03,WLY,bmo,backtest/runs/edge-corpus/2026-09-03,WLY,WLY#0,,,,"On 2026-07-22 Wiley was named as joining a US federal AI initiative alongside HPE - reported as 'INFQ Stock Surges After Three DOE Awards In $5B Genesis Mission - HPE, WLY Also Gain On Joining Federal AI Initiative' - and the stock has since fallen 6.3% over twenty sessions rather than re-rating for it.","It appears once in an 104-item capture, on a stream the corpus itself describes as an 'undiscovered breakout with 97 watchers', and no news search was run for this ticker (n_queries=0 in every admissible sweep). Content licensing to AI programmes is the specific line that produced Wiley's +15.3%, +14.1% and +10.0% print reactions, and a named federal programme participation is the kind of disclosure management quantifies on a results call. If the market had paid for it, the twenty-session run-in would not be negative.",2.75,-4.0,12.0,16.0,1,2.75,0.7333,0,"The management-change sequence in finding 2 is a separate filing series in the same window; beyond that, nothing else in this capture points the same way, which is the honest limit of this finding.",https://www.marketbeat.com/earnings/reports/2026-9-3-john-wiley-amp-sons-inc-stock/,marketbeat.com,AGGREGATOR,2026-07-22,43,76.0,adversary,1.75,1.75,2,0,-0.76,0,1
2026-09-03,2026-09-03,WLY,bmo,backtest/runs/edge-corpus/2026-09-03,WLY,WLY#1,,,,"A leadership change was completed in July: an 8-K with items 5.02 and 9.01 on 2026-07-09, a Form 3 from a new insider on 2026-07-17, and seven Form 4s all filed on 2026-07-24 - so this is the first results release under whatever changed, and none of it is referenced anywhere in the capture outside the EDGAR index.","No body is stored and no captured item mentions it. I sign it negative against my main finding because a first print under new leadership is the standard venue for rebasing guidance, and because a Form 144 on 2026-07-02 sits immediately before the sequence.",-1.0,-7.0,4.0,11.0,-1,1.0,0.2667,0,none - EDGAR index only.,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000107140&type=8-K,sec.gov,sec.gov,2026-07-09,56,32.0,adversary,1.75,1.75,2,0,-0.76,0,1
2026-09-03,2026-09-03,WLYB,bmo,backtest/runs/edge-corpus/2026-09-03,WLYB,WLYB#0,,,,"On 2026-07-22 Wiley was named as joining a US federal AI initiative alongside HPE - 'INFQ Stock Surges After Three DOE Awards In $5B Genesis Mission - HPE, WLY Also Gain On Joining Federal AI Initiative' - and the class A shares have since fallen 6.3% over twenty sessions rather than re-rating, with the class B down 2.5% over the same period.","Content licensing into a named federal AI programme is the exact line that drove Wiley's largest print reactions, it appears once in the combined capture, and no news search was run for either class (n_queries=0 in every sweep). The class-specific reason it stays unpriced is mechanical: at 247 shares a day the class B does not reprice on information until someone needs to trade it.",1.0,-2.0,6.0,8.0,1,1.0,0.7143,0,"The same event is the basis of my WLY finding - this is deliberately NOT an independent second observation. It is one company, one print and one reading; the two files differ only in how much of it the share class can express. Cross-reference: the WLY hunt file in this run directory.",https://www.marketbeat.com/earnings/reports/2026-9-3-john-wiley-amp-sons-inc-stock/,marketbeat.com,AGGREGATOR,2026-07-22,43,78.0,adversary,0.6,0.6,2,0,2.04,1,1
2026-09-03,2026-09-03,WLYB,bmo,backtest/runs/edge-corpus/2026-09-03,WLYB,WLYB#1,,,,"The July leadership-change sequence applies to both classes equally: an 8-K with items 5.02 and 9.01 on 2026-07-09, a Form 3 on 2026-07-17 and seven Form 4s on 2026-07-24, making this the first results release under whatever changed.","No body stored, no mention anywhere in either capture. Signed negative against the finding above for the same reason as in the WLY file: a first print under new leadership is where guidance gets rebased.",-0.4,-3.0,2.0,5.0,-1,0.4,0.2857,0,none - identical to the WLY finding and drawn from the same EDGAR index; do not count it twice across the two tickers.,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000107140&type=8-K,sec.gov,sec.gov,2026-07-09,56,32.0,adversary,0.6,0.6,2,0,2.04,1,1
2026-09-03,2026-09-03,ZGN,bmo,backtest/runs/edge-corpus/2026-09-03,ZGN,ZGN#0,,,,"Second-quarter revenue was already released on 2026-07-23 (a 6-K, recorded in the corpus as a 'Q2 26 Earnings Results & Recap' with a -0.5% reaction), so the 2026-09-03 release - two 6-Ks the same morning - carries the half-year profit-and-loss, margins and any outlook rather than the top line; the revenue surprise, which is what usually moves a luxury name, is already in the price.","The split-release structure (revenue in July, full accounts in September) is standard for European issuers and is exactly why the baseline's small median reactions look the way they do - but it is also why the run-in matters more than the print. The unpriced element is the composition: with revenue known, the entire surprise sits in gross margin and operating leverage at a wholesale-exposed luxury group, and there is no news search for this ticker (n_queries=0 in every admissible sweep) and no consensus anywhere in the capture to anchor a margin expectation.",-0.75,-6.0,4.0,10.0,-1,0.75,0.375,0,none - this rests on the filing cadence and one Stocktwits line from the same document.,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001877787&type=6-K,sec.gov,sec.gov,2026-07-23,42,78.0,adversary,-2.0,2.0,2,0,0.72,0,1
2026-09-03,2026-09-03,ZGN,bmo,backtest/runs/edge-corpus/2026-09-03,ZGN,ZGN#1,,,,"The stock fell 17.4% over twenty sessions and 8.5% over the last five into the print, on 848,200 shares a day, with no filing after a 6-K on 2026-08-24 and a passive 13G/A on 2026-08-12, no insider activity since 2026-05-11, and an admissible social stream containing exactly one message in the six weeks before the event.","A 17% de-rating with no company disclosure, no insider action and effectively zero observed commentary is an unexplained move, and unexplained moves into a print are more often information than noise. The honest alternative is that it is a sector de-rating - the same run also shows lululemon falling and a broader consumer-discretionary drawdown - in which case it carries no company-specific content, and that is why I keep this small.",-1.25,-7.0,4.0,11.0,-1,1.25,0.625,0,"The LULU capture in this same run records a coincident luxury and premium-apparel de-rating from a different set of sources, which supports the sector rather than the company reading - see the LULU hunt file's 'Lululemon cuts 2026 forecast as sales slump across Americas' item.",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001877787&type=6-K,sec.gov,sec.gov,2026-09-02,1,80.0,adversary,-2.0,2.0,2,0,0.72,0,1
2026-09-03,2026-09-03,NX,amc,backtest/runs/edge-corpus/2026-09-03,NX,NX#0,,,,"At the last print Quanex reported GAAP EPS of $0.07, down 84.1% year on year, on revenue of $462.4m up only 2.19%, and committed to 'recover price versus cost imbalance shortfall during the second half of the year, ASSUMING normal seasonality and subsiding inflation, while prioritizing debt repayment and opportunistic share repurchases' - so this release is the first of the two quarters that promise depends on, and the stock fell 13.42% on the day the promise was made.","The guide is wire copy; what is not aggregated is that it is explicitly conditional on two macro variables and that this print is the first observation of it. There is no news-search coverage of this ticker at all (n_queries=0 in every sweep) and the entire non-filing corpus is a single Stocktwits thread with two messages in the eleven weeks before the print, so nobody in the observed corpus has checked the conditions. An 84% EPS decline on flat revenue is a margin problem, and margin problems in building products do not resolve in one quarter.",-2.5,-12.0,5.0,17.0,-1,2.5,1.0,1,"A second corpus item from an independent analytic source on the same day frames the same risk - 'downside fades if inflation subsides, second-half price/cost recovery lands, and normal seasonality returns', i.e. three conditions rather than one - https://clawpool.hihired.org/newsimpact/?ticker=NX&utm_source=stocktwits&utm_medium=parent_url",https://www.marketbeat.com/earnings/reports/2026-6-4-quanex-building-products-co-stock/,marketbeat.com,AGGREGATOR,2026-06-04,91,88.0,adversary,-2.5,2.5,1,0,22.23,0,1
2026-09-03,2026-09-03,DOCU,amc,backtest/runs/edge-corpus/2026-09-03,DOCU,DOCU#0,,,,"Google shipped native e-signature into Workspace in the second half of August and followed it with a Google Cloud AI release that knocked DOCU and Thomson Reuters down more than 3% on 2026-08-26 - a direct attack on DocuSign's core product, arriving three weeks before the print, and the stock absorbed it and closed 15.9% higher over the twenty sessions anyway.","Each Google headline produced a single 3% down day and was immediately bought - the stock is +15.9% over twenty sessions and, per an independent chartist in the same corpus, has pushed into the $60-65 zone where 'this trendline has capped DOCU for a long time'. A competitive event that changes the terminal value of a seat-based e-signature franchise cannot be worth one 3% day, and this print is the first management commentary since it happened. There is no news-search coverage of this ticker (n_queries=0 in all seven sweeps), so no preview weighs the Google launch against the guide.",-3.25,-11.0,3.0,14.0,-1,3.25,0.6311,0,"A second corpus item from a different author on 2026-08-25 records the software complex fading from a double top with 'TEAM DOCU HUBS INTU leading the fall', i.e. the sector bid that absorbed the Google news was already breaking before the print - https://share.trendspider.com/chart/DOCU/66827z0w8p",https://stocktwits.com/news/equity/markets/why-docu-tri-stocks-slid-over-3-after-google-cloud-s-latest-ai-release/cZYN1DeRJov,stocktwits.com,AGGREGATOR,2026-08-26,8,80.0,adversary,-3.15,3.15,3,1,3.7,0,1
2026-09-03,2026-09-03,DOCU,amc,backtest/runs/edge-corpus/2026-09-03,DOCU,DOCU#1,,,,"Insider selling ran continuously into the print with no offsetting purchase: Form 144 and Form 4 both filed 2026-08-28 (four business days before the release), a 144 on 2026-08-07, Form 4s on 2026-08-11 and 2026-08-04, and a nine-filing cluster of Form 4s and 144s on 2026-07-01 and 2026-07-10, spanning exactly the 16% rally.","Form 144s are unaggregated and the sequence lands in the week before the print. The honest caveat is that DocuSign's insiders sell on standing plans every quarter, so the base rate is high and the marginal information is small - which is why I size it at a fraction of the Google finding.",-0.9,-5.0,1.0,6.0,-1,0.9,0.1748,0,none - EDGAR index only; no other corpus source references insider activity for this name.,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001261333&type=4,sec.gov,sec.gov,2026-08-28,6,32.0,adversary,-3.15,3.15,3,1,3.7,0,1
2026-09-03,2026-09-03,DOCU,amc,backtest/runs/edge-corpus/2026-09-03,DOCU,DOCU#2,,,,The Estimize crowd consensus sits $0.04 above Wall Street on EPS and $6.98m above on revenue as of the morning of the print - a mild positive surprise expectation that cuts against my other two findings and is the reason my range crosses zero.,"Estimize is a small, self-selected crowd and its spread to the sell-side is not carried by any wire; but it is also a crowd that skews bullish when retail is long, and the retail stream here is unambiguously long (multiple posts about September $65 calls), so I treat it as weak positive evidence and a positioning tell at the same time.",1.0,-1.0,5.0,6.0,1,1.0,0.1942,0,none of substance - one snippet from one source.,http://www.estimize.com/docu/fq2-2027?utm_conten,estimize.com,estimize.com,2026-09-03,0,85.0,adversary,-3.15,3.15,3,1,3.7,0,1
2026-09-03,2026-09-03,ASAN,amc,backtest/runs/edge-corpus/2026-09-03,ASAN,ASAN#0,,,,"An 8-K carrying only item 5.02 was accepted at 2026-08-28T20:18:17Z - Friday after the close, six days before the print - reporting an event dated 2026-08-26, accompanied within two hours by a Form 4 from a filer CIK (0002075006) that has no earlier filing in the 400-day index; this is the second 5.02-only 8-K in six weeks (the first was 2026-07-17), and neither appears in any of the 134 captured items outside the EDGAR index.","Zero mentions across ninety Stocktwits messages captured on 2026-08-30, two days after the filing - the Stocktwits stream on 08-28 and 08-29 talks only about the weekend and Thursday earnings. Friday-after-close is the standard slot for burying an executive change, and there is no news-search coverage for this name at all (n_queries=0 in all six sweeps). If the market had processed a second executive change in six weeks at a company mid-CEO-transition, the stock would not have closed the week making new highs off the July low.",-2.0,-10.0,3.0,13.0,-1,2.0,0.4819,0,"A Stocktwits participant on 2026-09-02 refers to a 'new CEO' at Asana, independently confirming that the 5.02 sequence is a real management transition rather than routine board housekeeping - docs/b24fdf1c4a11aa123d605e9fe1d48e5599230d94.txt",https://www.sec.gov/Archives/edgar/data/1477720/000162828026059413/asan-20260826.htm,sec.gov,sec.gov,2026-08-28,6,33.0,adversary,-1.65,1.65,3,0,-12.69,1,1
2026-09-03,2026-09-03,ASAN,amc,backtest/runs/edge-corpus/2026-09-03,ASAN,ASAN#1,,,,"Two Rule 144 notices of intent to sell were filed on 2026-08-20 and 2026-08-27, into the strongest part of the 16% twenty-day rally and in the week before the print, with no offsetting insider purchase anywhere in the 400-day index.","Form 144s are not indexed by any consumer aggregator and no item in this capture references them. If they were priced, the run-in would not be +16% on a name whose retail stream is full of 'still adding'.",-0.9,-5.0,1.0,6.0,-1,0.9,0.2169,0,none - this shares the EDGAR index with the 5.02 finding above and should be collapsed into that source cluster if the scorer treats filings.json as one document.,https://www.sec.gov/Archives/edgar/data/1477720/000195004726008775/xsl144X01/primary_doc.xml,sec.gov,sec.gov,2026-08-27,7,30.0,adversary,-1.65,1.65,3,0,-12.69,1,1
2026-09-03,2026-09-03,ASAN,amc,backtest/runs/edge-corpus/2026-09-03,ASAN,ASAN#2,,,,"OpenAI published a first-party customer case study on Asana ('Asana cleared 5 years of engineering work in 2 weeks with Codex') at openai.com/index/asana/, which appears in the corpus for the first time on 2026-09-02, one day before the print - a specific, quantified engineering-productivity claim from the vendor rather than from the company.","It arrives on the last day before the print, from openai.com rather than a financial wire, and the only sell-side note in the capture (Citizens, Market Outperform, $15 PT, 2026-08-24) cites 'Codex-enabled development efficiency' in general terms without the case study's numbers. A quantified opex-leverage claim from the vendor is a margin datapoint the preview coverage does not carry.",1.25,-1.0,6.0,7.0,1,1.25,0.3012,0,The Citizens reiteration dated 2026-08-24 in the Stocktwits body points the same way on the Codex-efficiency thesis from a different source - docs/870583e6d888ea56febb1223ec4b6bac0ba57553.txt,https://openai.com/index/asana/,openai.com,openai.com,2026-09-02,1,68.0,adversary,-1.65,1.65,3,0,-12.69,1,1
2026-09-03,2026-09-03,TTC,bmo,backtest/runs/edge-corpus/2026-09-03,TTC,TTC#0,,,,"An 8-K carrying items 5.02, 7.01 and 9.01 - a director or officer change plus a Reg FD disclosure and an attached exhibit - was filed on 2026-07-22 and is referenced in none of the 106 captured items; it is also the only 8-K between the last print and this one.","Zero mentions in a 106-item capture, and no news search was run for this ticker (n_queries=0 in every admissible sweep). The admissible social stream has exactly two messages after 2026-08-05, so the whole run-in is unobserved. A leadership change with a press release at a low-volatility industrial trading within 2.6% of its 52-week high is the kind of item that only matters at the print, when the successor's commentary and any associated cost or strategy change is put in front of investors. Direction is uncertain without the body; I lean slightly negative on the reaction base rate.",-1.25,-6.0,3.0,9.0,-1,1.25,1.0,1,"The only corpus-observable fundamental concern points the same way and comes from a different source: the last analytic piece on the name frames the whole story as 'Toro's margin revolution', i.e. the equity is priced on margin expansion, which is the line most exposed at a print - https://everyticker.com/quote/TTC/analysis/toro-s-margin-revolution-how-amp-and-professional-dominance-are-reshaping-this-industrial-platform-nyse-ttc",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000737758&type=8-K,sec.gov,sec.gov,2026-07-22,43,45.0,adversary,-1.25,1.25,1,0,-6.84,1,1
2026-09-03,2026-09-03,LE,bmo,backtest/runs/edge-corpus/2026-09-03,LE,LE#0,,,,"Lands' End's own FY26 guidance, issued at the 2026-06-09 print, is net revenue of $1.30-1.40bn, adjusted EBITDA of $68-78m and NET INCOME of $310-320m - the last figure being roughly the entire market value of the equity at $11.27 - because the WHP Global transaction monetised the Lands' End intellectual property, and the company simultaneously has a $100m share repurchase agreement in place, about 29% of the market capitalisation.","The guide is wire copy; the arithmetic is not, and nothing in the 88-item capture states it. The tape says the market is treating this as a shrinking cataloguer - revenue -8.5% YoY on distribution disruption - and has taken the stock down 11.9% over twenty sessions and 41% from its high, while the company is sitting on realised IP proceeds and an authorisation to retire nearly a third of the float. The buyback's execution pace is exactly what a quarterly release updates, and there is no news-search coverage of this ticker at all (n_queries=0 in every admissible sweep) to test it.",2.0,-5.0,15.0,20.0,1,2.0,0.381,0,"Noble Capital Markets initiated coverage on 2026-06-18 with precisely this thesis from an independent source - 'the transformational WHP Global partnership unlocks hidden brand value by monetizing the Lands' End intellectual property portfolio, eliminating significant balance-sheet risk... in our view, the market is underappreciating the long-term earnings potential' - https://www.channelchek.com/news-channel/lands-end-le-multiple-paths-to-value-creation",https://ooc.bz/l/104595,ooc.bz,ooc.bz,2026-06-09,86,88.0,adversary,2.25,2.25,3,0,-3.99,0,1
2026-09-03,2026-09-03,LE,bmo,backtest/runs/edge-corpus/2026-09-03,LE,LE#1,,,,The last print behaved exactly the way a buyback-supported stock behaves: it opened down 5.8% pre-market on a revenue miss ('faces narrower loss but revenue miss on distribution disruption') and closed the session up 8.47% - a 14-point intraday reversal on 2026-06-09.,"The reversal is only visible by cross-referencing a pre-market quote in a Stocktwits post against the baseline's close-to-close reaction, which is exactly the kind of two-source join nothing publishes. It says the marginal buyer at this price is not reacting to the revenue line. It is the same event as finding 1's mechanism, so treat them as one cluster.",1.75,-3.0,8.0,11.0,1,1.75,0.3333,0,none - shares the same captured document and the same underlying release as finding 1.,https://ooc.bz/l/104595,ooc.bz,ooc.bz,2026-06-09,86,78.0,adversary,2.25,2.25,3,0,-3.99,0,1
2026-09-03,2026-09-03,LE,bmo,backtest/runs/edge-corpus/2026-09-03,LE,LE#2,,,,"A management-transition cluster sits in July: 8-Ks with item 5.02 on 2026-06-30 and again on 2026-07-10, an S-8 registration on 2026-07-14, a Form 3 and a Form 4 on 2026-07-15, and a Form 144 on 2026-07-23 - two officer or director changes eleven days apart followed immediately by a new-insider equity registration.","No body is stored and the Stocktwits stream never mentions any of it - the thread goes quiet after 2026-08-05. Two 5.02 filings inside a fortnight at a company mid-restructuring is a governance fact with no publisher, and it is the main thing that could make the guide unreliable, which is why I sign it against my other findings.",-1.5,-7.0,2.0,9.0,-1,1.5,0.2857,0,none - EDGAR index only.,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000799288&type=8-K,sec.gov,sec.gov,2026-07-10,55,32.0,adversary,2.25,2.25,3,0,-3.99,0,1
